,id,Title,Year,Genre,BoxOffice,budget,popularity,production_companies,revenue,runtime,Internet Movie Database,Rotten Tomatoes,Metacritic
3185,tt12496706,The Advent Calendar,2021,"Horror, Thriller",,0,3.0117,"Sombrero Films,Siddhi Films,Frakas Productions,ZED,RTBF,VOO,BeTV",456555,104,6.3/10,,51/100
3186,tt11219254,We Made a Beautiful Bouquet,2021,"Drama, Romance",,0,4.6611,"Little More,TBS,Tokyo Theatres Company,Film Makers,TC Entertainment,BS TV Tokyo,TBS Sparkle,TV Tokyo,jeki,CBC,MBS,The Asahi Shimbun,KDDI,TV Osaka,FLaMme",0,124,7.5/10,,
3187,tt14592998,The Railway Children Return,2022,"Adventure, Drama, Family","$466,391",0,3.2525,StudioCanal,457433,95,5.5/10,57%,54/100
3188,tt21482312,Hesitation Wound,2023,Drama,,0,0.4804,"Kuyu Films,Nephilim Producciones,Point Film,Arizona Productions,Fol Film,Karma Films,Libra Film",52262,84,6.8/10,82%,
3189,tt7130698,Volja sinovljeva,2024,Action,,0,0.8066,"Režim,Telekom Srbija,Mir Media Group",0,140,,,
3190,tt28521906,Le syndrome de l'eté sans fin,2023,Drama,,0,1.5588,"i/o post,Libra Rising",0,98,,,
3191,tt11423420,Please Baby Please,2022,"Drama, Musical","$26,157",0,2.2381,"Rivulet Media,Silver Bullet Entertainment",26157,96,5.7/10,77%,65/100
3192,tt27789180,The Hypnosis,2023,"Comedy, Drama",,0,1.2921,"Garagefilm International,Film i Väst,Mer Film,Totem Atelier",0,100,6.6/10,94%,
3193,tt32023078,Possession: Kerasukan,2024,"Drama, Horror, Thriller",,0,1.3849,Falcon Black,0,94,3.5/10,,
3194,tt14623762,Death Valley,2021,"Action, Horror, Sci-Fi",,0,0.7501,"Black Fawn Films,High Rise Studio,Breakthrough Entertainment",0,93,4.0/10,75%,
3195,tt17050802,Maya,2023,Thriller,,0,1.1891,"Artists For Change,Robert Craig Films,Rough Diamond Productions,Fibonacci Films",0,104,,,
3196,tt27694652,Our Secret Diary,2023,"Drama, Romance",,0,1.7855,"Shochiku,TBS,Shochiku Studio,jeki,Starts Publishing Corporation,MBS,CBC,RKB Mainichi Broadcasting Corporation,Hokkaido Broadcasting Co.",0,111,7.3/10,,
3197,tt21942272,Give Me an A,2022,"Comedy, Horror, Sci-Fi",,0,1.3351,Seed&Spark,0,93,4.7/10,83%,
3198,tt12873300,Sight,2023,"Biography, Drama, History","$7,206,741",6000000,3.1729,"Open River Entertainment,Reserve Entertainment",7206741,103,6.6/10,76%,42/100
3199,tt21318724,Eye for an Eye,2022,"Action, Drama",,0,2.1574,,0,77,6.6/10,,
3200,tt13702796,Pacifiction,2022,"Drama, Thriller",,0,1.4146,"Andergraun Films,Idéale Audience,Rosa Filmes,ARTE France Cinéma,Lupa Film,Tamtam Film,BR,Archipel Production",416721,166,6.4/10,88%,75/100
3201,tt28547912,Sheriff,2024,"Action, Adventure, Crime",,1200000,2.7013,"Skop Productions Sdn. Bhd.,Astro Shaw",12613867,133,6.9/10,,
3202,tt15745226,Darby and the Dead,2022,"Comedy, Drama, Fantasy",,0,2.0695,"20th Century Studios,Footprint Features",0,100,5.6/10,56%,51/100
3203,tt18411490,Tiger 3,2023,"Action, Adventure, Thriller","$5,365,263",38000000,2.3707,"Yash Raj Films,First Step Productions,Etalon-Film,FPS Productions,SK-Film",47000000,155,5.7/10,55%,
3204,tt20031676,1 Million Followers,2024,Thriller,,0,1.3729,"Polyscope Productions,Ascension Media,Sharkeye Productions,Movie Trailer House",0,101,,,
3205,tt11188624,Seance,2021,"Horror, Mystery, Thriller",,0,1.6427,"Dark Castle Entertainment,Ingenious Media,Addictive Pictures,HanWay Films,Chisel Films",0,92,5.2/10,47%,45/100
3206,tt10399622,Inside the Yellow Cocoon Shell,2023,Drama,"$75,056",0,0.7304,"JK Film,PŌTOCOL,ZORBA The Imaginary Friends,Fasten Films,Deuxième Ligne Films",271725,179,6.7/10,94%,94/100
3207,tt23640170,Meet the Barbarians,2024,Comedy,,0,1.4222,The Film,2074859,102,,90%,
3208,tt18224752,Well Done!,2023,"Comedy, Drama, Romance",,6700000,2.0826,"Superprod,Bidibul Productions,Film Fund Luxembourg,CNC",0,100,6.4/10,,
3209,tt6645792,The Thorn,2023,"Adventure, Drama, History","$577,004",0,0.0561,,0,92,7.6/10,,
3210,tt26342791,Animal,2023,Drama,,0,1.1196,"Homemade Films,Nabis Filmgroup,ARS Digital Studio,Felony Productions,Digital Cube,EPT",0,116,6.6/10,30%,
3211,tt32124522,Love Switch,2024,Romance,,0,1.9664,"Mainstay Productions,Candlelight Media Group,Morning Dew Entertainment",0,89,5.9/10,,
3212,tt26060006,The Good Teacher,2024,"Drama, Thriller",,0,1.3604,"Kazak Productions,Frakas Productions,France 3 Cinéma",0,92,6.7/10,,
3213,tt7375466,Warriors of Future,2022,"Action, Adventure, Sci-Fi",,0,5.4193,"One Cool Pictures,Media Asia Films,World Universal Culture Limited,iQIYI Pictures,Tianjin Maoyan Media,CMC Pictures,Shenzhen Film Studio",100730000,101,5.6/10,88%,
3214,tt15783426,One Day as a Lion,2023,"Action, Comedy, Thriller","$42,338",0,2.1382,"Roxwell Films,TPC",0,87,5.2/10,60%,
3215,tt27170114,Paying for It,2024,Comedy,,0,0.8508,"Wildling Pictures,Hawkeye Pictures",0,85,,92%,
3216,tt32150360,Color Book,2024,Drama,,0,1.1727,"Autumn Bailey Entertainment,KiahCan Productions",0,115,,,
3217,tt14057604,King of Killers,2023,"Action, Adventure, Crime",,0,4.5754,,0,91,4.4/10,19%,
3218,tt28484952,Konchitsya leto,2024,"Drama, Thriller",,0,0.4243,"MC² Production,LookFilm,KION",0,118,,,
3219,tt32606918,From Ground Zero,2024,"Documentary, Animation, Drama","$115,246",0,0.831,"Masharawi Fund For Films & Filmmakers in Gaza,Coorigines Production,Metafora Production,International Media Support,Royal Film Commission Jordan,Sharjah Art Foundation,DFI,Akka Films,Watermelon Pictures",115246,115,7.8/10,98%,83/100
3220,tt6906106,Unit 234,2024,Thriller,,0,1.0411,"Red A Entertainment,Productivity Media,Type Street Productions,Fat Larry Productions",0,86,5.5/10,,
3221,tt14265992,Aileen Wuornos: American Boogeywoman,2021,"Biography, Crime, Drama",,0,1.7366,"Voltage Pictures,Redwire Pictures,1428 Films",0,86,3.8/10,,
3222,tt15096368,He Ain't Heavy,2024,"Drama, Thriller",,0,0.6645,No Labels,0,103,,,
3223,tt14061478,Lamb of God: The Concert Film,2021,Musical,"$744,813",0,0.0475,,0,90,8.3/10,,
3224,tt19719836,Return to Seoul,2022,Drama,"$798,774",0,3.0096,"Aurora Films,Vandertastic Films,Frakas Productions,Visual Walkabout,MereCinema,Anti-Archive,VOO,BeTV",1594998,119,6.9/10,97%,87/100
3225,tt14201576,Blueback,2022,"Adventure, Drama, Family",,0,1.6761,Arenamedia,0,102,6.0/10,71%,59/100
3226,tt32486316,Amongst the Wolves,2024,Thriller,,0,0.4476,"Bread&Circus,Stalker Films",0,102,,,
3227,tt10207710,The Gateway,2021,"Action, Adventure, Crime",,0,2.1866,"Metalwork Pictures,Grindstone Entertainment Group,Lionsgate",0,91,4.9/10,50%,58/100
3228,tt10832274,Swan Song,2021,"Biography, Comedy, Drama","$126,110",0,3.1008,"Luna Pictures,Magnolia Pictures",125012,105,7.0/10,80%,65/100
3229,tt21248014,Kitty K7,2022,"Crime, Drama",,0,1.2474,"Project 8 Projects,Viva Films,Vivamax",0,103,,,
3230,tt13940818,The Contestant,2023,"Documentary, Biography",,0,1.7789,"Misfits Entertainment,MRC",0,91,7.2/10,92%,
3231,tt29352944,The Lost Holliday,2024,Drama,,0,0.8876,,0,104,,,
3232,tt28696532,A Dog's Will 2,2024,"Comedy, Drama, Fantasy",,3000000,6.1864,"H2O Films,Conspiração Filmes",7200000,114,6.5/10,,
3233,tt14361426,Everything at Once,2021,Documentary,,0,0.384,"Cinépata,Masa Madre",0,102,6.0/10,,
3234,tt13063384,Burial,2022,"Horror, Thriller, War","$8,566",0,3.7515,"Stigma Films,Head Gear Films,Ffilm Cymru Wales,Altitude Media Group,National Lottery,Allfilm",0,95,5.0/10,61%,58/100
3235,tt21603458,Babezilla vs the Zombie Whorde,2022,Comedy,,1300,0.3042,HojBob Productions,0,60,2.7/10,,
3236,tt28363725,Guna Guna Istri Muda,2024,"Drama, Horror, Thriller",,0,2.2769,Falcon Black,0,97,,,
3237,tt16453244,How I Fell in Love with a Gangster,2022,"Crime, Drama",,0,1.4183,Open Mind Production,0,185,6.0/10,60%,
3238,tt27480881,Medal,2023,Action,,0,0.2075,,0,124,6.5/10,,
3239,tt16118524,Baby,2023,"Drama, Romance",,0,0.684,Mass Movie Makers,0,175,7.1/10,,
3240,tt14134062,Adam the First,2024,Drama,,0,1.1211,"Randomix Productions,Adam 1 Pictures",0,103,6.0/10,100%,
3241,tt1023464,The Lost Girls,2022,"Drama, Fantasy",,0,1.8471,"Ingenious Media,Lipsync Productions,Vertical",0,107,2.8/10,14%,29/100
3242,tt11912032,Black Dog,2023,Drama,,0,1.2638,"Independent Entertainment,Athenaeum Productions,27 Ten Productions,Sharp House,Trademark Films",0,95,6.4/10,100%,
3243,tt21084334,I Heard the Bells,2022,"Biography, Drama, Family","$5,644,104",0,1.7673,Sight & Sound Theatres,0,106,6.7/10,,
3244,tt11738830,The Beta Test,2021,"Comedy, Drama, Mystery","$30,520",0,2.446,"Vanishing Angle,DiffeRant Productions,Sons of Rigor",0,94,6.1/10,92%,72/100
3245,tt12808182,The Last Mercenary,2021,"Action, Adventure, Comedy",,0,3.0179,"Forecast Pictures,Other Angle Pictures,Mony Films,Apple Tree",0,110,5.3/10,56%,48/100
3246,tt33304396,1978,2024,"Drama, Horror, Thriller",,0,4.1006,"Black Mandala Films,Wild Duck Productions",0,81,6.2/10,,
3247,tt21247172,Bad Faith,2024,Documentary,,0,2.3464,"Panarea Productions,Heretical Reason Productions",0,89,7.4/10,100%,
3248,tt22059348,Salta,2023,"Comedy, Family, Sci-Fi",,0,2.4277,"Vaca Films,AGADIC,Quien Hierro Mata,TVG,TVE",0,85,6.4/10,,
3249,tt16103578,"Mother, May I?",2023,"Horror, Thriller",,0,0.6553,"Bad Grey,Slow Blink,Burn Later Productions",0,99,5.0/10,83%,
3250,tt29259841,Arctic Armageddon,2023,Adventure,,0,1.3814,The Asylum,0,86,3.0/10,,
3251,tt14872806,The Invisibles,2024,"Fantasy, Sci-Fi",,0,1.104,"levelFILM,Quadrant Motion Pictures,Resolute Films and Entertainment,Metro International Entertainment",0,112,5.9/10,,
3252,tt28236368,Yannick,2023,"Comedy, Drama",,0,0.8181,"Chi-Fou-Mi Productions,Atelier de Production",3500000,67,7.0/10,94%,
3253,tt12092584,Bliss,2021,"Drama, Romance",,0,0.5986,"Flare Film,ZDF",0,91,5.5/10,27%,
3254,tt9783730,On the Come Up,2022,"Comedy, Drama, Music","$236,153",0,3.2888,"Paramount Players,Temple Hill Entertainment,State Street Pictures",46000,115,5.7/10,75%,52/100
3255,tt22802920,Since the Last Time We Met,2023,"Drama, Romance",,0,1.1673,"De Atar Contenidos,Matchbox Films",0,81,6.4/10,,
3256,tt33058713,Jailbreak: Love on the Run,2024,"Documentary, Crime",,0,2.0817,"AMPLE Entertainment,Law & Crime Productions,The Cut",0,89,6.4/10,,
3257,tt26697087,The Cut,2024,Thriller,,0,0.621,"Tea Shop Productions,Wonderfilm Media,Amazing Owl",0,99,,77%,
3258,tt27911420,Manas,2024,Drama,,0,0.4743,"Inquietude,Globo Filmes,Les Films du Fleuve,VideoFilmes,Canal Brasil,Pródigo Filmes,Fado Filmes",0,101,,,
3259,tt14428598,Qala,2022,"Drama, Music",,0,0.9928,Clean Slate Films,0,119,7.2/10,80%,
3260,tt15760224,The Goblin,2021,Action,,0,0.5862,,0,90,,,
3261,tt10198564,Bullet Proof,2022,Action,,0,2.1124,"Greendale Productions,Play by Play Entertainment,Peacemaker Filmworks,RAW Creative",0,81,4.3/10,33%,
3262,tt12117860,Alles op tafel,2021,"Comedy, Drama",,0,0.7061,Millstreet Films,0,102,6.6/10,,
3263,tt34573447,The Solitary Gourmet,2024,"Comedy, Drama",,0,2.2121,"TV Tokyo,TOHO,Kyodo Television,FILM",0,111,,,
3264,tt9378692,Freedom's Path,2022,"Drama, History, War",,0,0.5417,,0,131,6.1/10,,
3265,tt28569819,Griffin in Summer,2024,Comedy,,0,1.7987,Honor Role,0,90,,93%,
3266,tt13616368,Amerikatsi,2022,Drama,"$409,476",0,1.1717,"Palodeon Pictures,People of Ar",345353,115,7.4/10,89%,
3267,tt21352380,A Difficult Year,2023,Comedy,,13000000,1.8744,"Quad Films,Quad & Ten Cinema,Gaumont,TF1 Films Production",7004555,120,6.0/10,50%,
3268,tt13932844,Apocalypse Clown,2023,"Comedy, Sci-Fi",,0,1.2566,"Fastnet Films,Namesake Films,uMedia",0,102,5.4/10,83%,
3269,tt15467380,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,2022,"Animation, Action, Adventure","$1,588,491",0,9.0463,"8bit,Bandai Namco Filmworks,Sony Music Solutions,Bandai Spirits,Kodansha,MICRO MAGAZINE,Bandai Namco Music Live,BS11,ADK Marketing Solutions,Nippon Television Network Corporation,Lantis",11628645,108,6.9/10,53%,41/100
3270,tt15132736,Horror Noire,2021,Horror,,0,2.2464,"ID8 Multimedia,Swirl Films",0,153,5.1/10,,
3271,tt10451312,The Marco Effect,2021,"Crime, Thriller",,8000000,3.6391,"Nordisk Film Denmark,Nadcon Film,ZDF,Det Danske Filminstitut,Nordisk Film & TV Fond,Yousee,TV 2,Státní fond ČR pro podporu a rozvoj české kinematografie,TrustNordisk",39300,125,5.3/10,,
3272,tt31240036,Steal Her Breath,2024,Thriller,,0,0.3757,Hnywood,0,110,,,
3273,tt13328830,Light Light Light,2023,Drama,,0,1.6937,Lucy Loves Drama,0,87,,,
3274,tt26699529,Marguerite's Theorem,2023,"Comedy, Drama, Mystery",,2470000,2.384,"TS Productions,Beauvoir Films",1091821,114,6.8/10,60%,
3275,tt28494518,Aggro Dr1ft,2023,"Action, Crime, Drama","$201,351",0,1.7367,"Iconoclast,EDGLRD",201351,81,5.6/10,41%,
3276,tt9410034,The Last Bus,2021,Drama,,0,2.2176,Celsius Entertainment,0,88,6.6/10,50%,37/100
3277,tt33311826,Modal Nekad,2024,"Comedy, Drama",,0,1.4298,"Starvision Plus,Pabrik Cerita",0,107,,,
3278,tt7718100,Heist 88,2023,"Crime, Drama",,0,1.3638,"MTV Entertainment Studios,Bassett Vance Productions,Gunpowder & Sky",0,83,5.3/10,33%,
3279,tt30028791,Un cuento de pescadores,2024,"Fantasy, Horror, Thriller",,0,1.8822,"El Estudio,4 Ways Entertainment,Pirotecnia Films,Fomento al Cine Mexicano (FOCINE),EFICINE 189,Comisión de Filmaciones del Estado de Guanajuato",0,103,,,
3280,tt8435002,Great White,2021,"Horror, Thriller",,0,2.3316,"Thrills & Spills,Truth or Dare,ProdigyMovies,Filmology Finance",517929,91,4.2/10,44%,45/100
3281,tt26594061,Joan Baez I Am a Noise,2023,"Documentary, Biography, Music","$648,299",0,0.3766,Mead Street Films,630000,113,7.0/10,94%,
3282,tt17569526,Acid,2023,"Drama, Sci-Fi",,0,4.4534,"Pathé,Bonne Pioche,uMedia",0,99,5.1/10,,
3283,tt14731142,The Princess Switch 3,2021,"Comedy, Drama, Family",,0,3.9482,"Motion Picture Corporation of America,Brad Krevoy Television",0,106,5.6/10,57%,
3284,tt21439528,The Volcano: Rescue from Whakaari,2022,Documentary,,0,1.1358,"Imagine Documentaries,Appian Way,Moxie Films,Imagine Entertainment",0,97,7.4/10,83%,
3285,tt11281192,Qalb,2024,"Drama, Romance",,0,2.9214,Friday Film House,0,147,,,
3286,tt7175968,My Neighbor Adolf,2022,"Comedy, Drama",,0,1.1669,"2-Team Productions,Film Produkcja Features",0,96,6.6/10,58%,
3287,tt7758540,"Love, Murder and Miracles",2022,Documentary,,0,0.0414,,0,101,,,
3288,tt16605106,Bullet Train Down,2022,Action,,0,4.3538,"The Asylum,Wave of the Wand Productions",0,86,3.0/10,53%,
3289,tt17372926,At the Gates,2022,"Drama, Mystery, Thriller","$7,552",0,0.8369,"Beacon Pictures,Five Towers",0,97,6.9/10,70%,
3290,tt19800020,88,2022,"Drama, Mystery, Thriller",,0,1.5447,,0,122,5.0/10,50%,44/100
3291,tt15388610,Zoey's Extraordinary Christmas,2021,"Comedy, Drama, Fantasy",,0,3.5952,"The Tannenbaum Company,Feigco Entertainment,Polygram Entertainment,Zihuatanejo Productions,Lionsgate Television",0,99,7.1/10,,
3292,tt15393650,Bordertown: The Mural Murders,2021,"Crime, Drama, Mystery",,3000000,1.1882,Fisher King Production,0,107,6.3/10,,
3293,tt16227002,War Pony,2022,"Crime, Drama",,0,2.7838,"Felix Culpa,Protagonist Pictures,Quickfire Films,Ward Four,Kaleidoscope Pictures,Caviar",0,114,6.8/10,69%,69/100
3294,tt27524853,Witte Wieven,2024,"Horror, Mystery",,0,0.7575,"Make Way Film,VPRO",0,61,,,
3295,tt13322726,Captain Volkonogov Escaped,2021,"Drama, Thriller",,0,1.0078,"MC² Production,LookFilm,KinoVista,Homeless Bob Production,Ministry of Culture of the Russian Federation,Kinoprime Foundation,Eurimages,L'Aide aux Cinémas du Monde",0,125,7.3/10,100%,82/100
3296,tt27520428,Faultline,2023,"Crime, Drama, Mystery",,0,0.8456,,0,90,,,
3297,tt32149731,¡Casa Bonita Mi Amor!,2024,Documentary,"$128,261",0,1.4571,"MTV Documentary Films,Sweet Relief",119381,88,7.5/10,100%,81/100
3298,tt13515258,Oracle,2023,Horror,,0,2.0803,"Universal Pictures,Will Packer Productions",0,85,4.8/10,,
3299,tt20465746,Last Night of Amore,2023,"Drama, Thriller","$3,865",9500000,1.7459,"Vision Distribution,Indiana Production,MeMo Films,Adler Entertainment",3800000,124,7.1/10,,
3300,tt11833692,The Desperate Riders,2022,Western,,0,2.1784,"Lionsgate,Grindstone Entertainment Group",0,90,3.4/10,,
3301,tt19121072,Borgo,2023,"Crime, Drama",,0,0.9446,Petit Film,0,118,,,
3302,tt11573276,Outpost,2022,Horror,,0,2.3611,What’s That Noise Films,0,84,4.6/10,70%,
3303,tt22001304,Adagio,2023,"Action, Crime, Thriller",,0,1.1496,"Vision Distribution,The Apartment Pictures,AlterEgo",0,127,6.6/10,63%,
3304,tt8005600,Continue,2022,Drama,,0,1.2427,Hopeful Romantix Productions,0,115,5.1/10,94%,
3305,tt14330236,Mack & Rita,2022,"Comedy, Fantasy","$2,540,965",0,4.2833,"Hercules Film Fund,Gravitas Ventures,CMS Productions",2535459,95,4.8/10,,49/100
